order_id,menu_item_id,quantity,subtotal
815,21,1,6.97
816,6,1,3.76
817,25,1,6.66
817,14,1,4.02
817,8,2,8.06
818,30,1,6.85
819,12,1,6.32
819,15,1,6.31
820,3,1,3.85
821,7,1,6.29
822,32,1,4.68
823,11,1,3.96
824,30,1,6.85
825,25,1,6.66
826,18,1,4.58
826,5,1,5.12
826,28,1,3.95
827,31,1,5.19
827,16,1,5.82
828,21,1,6.97
828,1,2,9.58
828,31,1,5.19
829,8,1,4.03
829,31,1,5.19
829,13,1,5.73
830,28,1,3.95
831,11,1,3.96
832,23,2,9.46
832,30,1,6.85
832,20,1,5.08
833,24,1,7.0
833,16,1,5.82
833,31,1,5.19
834,31,1,5.19
835,12,1,6.32
835,16,1,5.82
836,9,1,5.07
837,18,1,4.58
838,20,1,5.08
838,25,2,13.32
839,24,1,7.0
839,30,1,6.85
840,7,1,6.29
841,6,1,3.76
842,20,1,5.08
843,32,1,4.68
844,9,1,5.07
844,22,2,10.32
845,14,1,4.02
846,7,1,6.29
847,19,2,13.8
847,12,1,6.32
848,30,1,6.85
849,20,1,5.08
849,26,2,8.24
849,18,1,4.58
850,12,1,6.32
850,26,1,4.12
851,14,1,4.02
851,19,2,13.8
852,16,1,5.82
853,7,2,12.58
853,9,1,5.07
854,4,1,5.74
855,1,1,4.79
855,13,1,5.73
855,7,1,6.29
856,32,1,4.68
857,32,2,9.36
858,29,1,4.42
858,28,1,3.95
858,12,1,6.32
859,11,2,7.92
859,4,1,5.74
860,32,1,4.68
861,16,1,5.82
861,11,1,3.96
861,14,1,4.02
862,15,1,6.31
863,25,1,6.66
864,23,1,4.73
864,22,1,5.16
864,9,1,5.07
865,8,1,4.03
866,22,1,5.16
866,11,2,7.92
867,28,1,3.95
868,10,1,4.91
868,10,2,9.82
868,9,1,5.07
869,2,1,5.44
869,12,1,6.32
869,23,1,4.73
870,20,1,5.08
870,23,1,4.73
871,19,1,6.9
871,12,2,12.64
871,11,1,3.96
872,4,1,5.74
873,24,1,7.0
873,28,1,3.95
873,3,1,3.85
874,31,1,5.19
874,15,1,6.31
875,5,1,5.12
875,7,1,6.29
876,16,1,5.82
877,32,1,4.68
878,3,1,3.85
878,13,1,5.73
878,10,2,9.82
879,13,1,5.73
880,7,1,6.29
880,13,1,5.73
881,31,1,5.19
881,16,1,5.82
881,31,1,5.19
882,27,1,5.75
882,3,1,3.85
883,18,1,4.58
884,10,1,4.91
884,6,1,3.76
884,12,1,6.32
885,23,1,4.73
885,18,1,4.58
886,30,1,6.85
886,31,2,10.38
887,1,1,4.79
888,20,1,5.08
889,27,2,11.5
889,20,1,5.08
890,5,1,5.12
890,4,1,5.74
891,25,1,6.66
892,17,1,4.25
892,14,1,4.02
893,24,2,14.0
894,16,1,5.82
895,4,2,11.48
895,14,2,8.04
896,20,1,5.08
896,1,1,4.79
897,1,1,4.79
898,10,1,4.91
898,2,1,5.44
899,10,2,9.82
900,32,1,4.68
900,3,2,7.7
901,4,2,11.48
901,1,1,4.79
902,6,2,7.52
903,20,1,5.08
904,16,1,5.82
905,8,1,4.03
906,30,1,6.85
907,6,1,3.76
908,23,1,4.73
908,15,1,6.31
909,4,1,5.74
909,15,1,6.31
909,19,1,6.9
910,19,1,6.9
910,23,1,4.73
911,29,1,4.42
912,32,1,4.68
913,19,1,6.9
914,23,1,4.73
915,3,1,3.85
916,6,1,3.76
917,17,1,4.25
918,4,1,5.74
919,15,1,6.31
919,21,1,6.97
920,30,1,6.85
921,31,1,5.19
921,30,1,6.85
922,9,1,5.07
923,19,1,6.9
924,30,1,6.85
924,1,2,9.58
924,29,1,4.42
925,9,2,10.14
925,1,1,4.79
926,2,1,5.44
926,16,1,5.82
927,4,2,11.48
927,30,1,6.85
927,13,1,5.73
928,24,1,7.0
928,22,1,5.16
928,25,1,6.66
929,18,1,4.58
929,11,1,3.96
929,7,1,6.29
930,16,1,5.82
931,25,1,6.66
932,30,1,6.85
932,5,1,5.12
933,12,2,12.64
933,8,1,4.03
934,2,1,5.44
935,18,2,9.16
935,10,2,9.82
936,5,1,5.12
937,27,2,11.5
938,14,1,4.02
938,18,1,4.58
938,1,2,9.58
939,14,1,4.02
939,14,1,4.02
940,9,1,5.07
940,27,1,5.75
941,18,1,4.58
941,23,1,4.73
941,9,1,5.07
942,32,1,4.68
942,9,1,5.07
943,19,1,6.9
943,29,1,4.42
943,10,1,4.91
944,4,1,5.74
945,4,1,5.74
945,14,1,4.02
946,23,1,4.73
947,10,1,4.91
947,24,1,7.0
948,11,2,7.92
949,28,1,3.95
950,18,1,4.58
951,26,1,4.12
952,3,1,3.85
953,3,1,3.85
954,5,1,5.12
954,14,1,4.02
955,32,1,4.68
956,24,1,7.0
957,15,1,6.31
957,24,1,7.0
958,4,1,5.74
958,8,1,4.03
959,12,1,6.32
960,28,1,3.95
961,12,1,6.32
961,10,1,4.91
962,21,1,6.97
962,3,1,3.85
962,25,1,6.66
963,16,1,5.82
963,23,1,4.73
963,10,1,4.91
964,27,1,5.75
965,16,2,11.64
966,17,1,4.25
967,5,1,5.12
967,14,1,4.02
968,2,1,5.44
969,23,1,4.73
969,30,1,6.85
969,9,1,5.07
970,4,1,5.74
970,10,1,4.91
970,21,1,6.97
971,16,1,5.82
971,30,1,6.85
972,12,1,6.32
973,3,1,3.85
973,21,1,6.97
974,26,1,4.12
975,5,1,5.12
976,12,1,6.32
977,3,1,3.85
977,26,1,4.12
978,18,1,4.58
978,24,1,7.0
979,17,1,4.25
980,29,1,4.42
981,1,1,4.79
981,6,1,3.76
982,18,1,4.58
982,13,1,5.73
983,23,1,4.73
984,26,1,4.12
984,2,1,5.44
985,18,1,4.58
986,23,1,4.73
986,31,1,5.19
987,30,1,6.85
987,17,1,4.25
988,1,1,4.79
989,25,1,6.66
990,8,1,4.03
991,31,1,5.19
991,8,1,4.03
991,9,1,5.07
992,1,1,4.79
992,18,1,4.58
993,30,1,6.85
994,20,1,5.08
995,5,1,5.12
996,1,1,4.79
996,28,1,3.95
997,31,1,5.19
997,8,1,4.03
998,11,1,3.96
998,21,1,6.97
999,29,1,4.42
1000,2,1,5.44
1000,22,1,5.16
1001,23,1,4.73
1002,11,1,3.96
1003,16,1,5.82
1003,15,1,6.31
1004,19,1,6.9
1004,17,1,4.25
1005,21,1,6.97
1005,4,1,5.74
1005,6,1,3.76
1006,15,1,6.31
1006,13,1,5.73
1006,5,1,5.12
1007,10,1,4.91
1008,16,1,5.82
1008,15,1,6.31
1008,8,1,4.03
1009,9,1,5.07
1010,19,1,6.9
1010,5,1,5.12
1011,23,1,4.73
1011,23,1,4.73
1011,25,1,6.66
1012,17,2,8.5
1013,6,1,3.76
1014,22,1,5.16
1015,4,1,5.74
1015,4,1,5.74
1015,4,1,5.74
1016,10,1,4.91
1016,3,1,3.85
1017,24,1,7.0
1017,16,1,5.82
1018,24,1,7.0
1019,25,1,6.66
1020,28,1,3.95
1021,29,1,4.42
1021,8,1,4.03
1022,8,1,4.03
1022,22,1,5.16
1023,7,1,6.29
1023,17,1,4.25
1023,2,1,5.44
1024,14,1,4.02
1025,16,1,5.82
1025,13,1,5.73
1026,13,1,5.73
1027,21,1,6.97
1027,13,1,5.73
1028,32,1,4.68
1029,21,1,6.97
1030,29,1,4.42
1030,30,1,6.85
1031,15,1,6.31
1032,31,1,5.19
1033,9,1,5.07
1033,31,1,5.19
1033,15,1,6.31
1034,21,1,6.97
1034,6,1,3.76
1035,3,1,3.85
1035,5,1,5.12
1036,30,1,6.85
1037,31,1,5.19
1037,13,1,5.73
1038,31,1,5.19
1038,2,1,5.44
1039,11,1,3.96
1039,26,2,8.24
1040,18,1,4.58
1040,15,1,6.31
1041,16,1,5.82
1041,31,1,5.19
1042,9,1,5.07
1042,27,1,5.75
1043,16,1,5.82
1044,3,1,3.85
1044,13,1,5.73
1045,16,1,5.82
1046,1,2,9.58
1046,28,1,3.95
1046,20,1,5.08
1047,29,1,4.42
1047,8,1,4.03
1047,24,1,7.0
1048,4,1,5.74
1049,20,1,5.08
1050,19,1,6.9
1051,2,1,5.44
1052,10,1,4.91
1052,7,1,6.29
1053,24,1,7.0
1053,17,1,4.25
1054,31,1,5.19
1055,27,1,5.75
1056,11,1,3.96
1056,15,1,6.31
1056,21,1,6.97
1057,30,1,6.85
1057,28,1,3.95
1057,12,1,6.32
1058,18,1,4.58
1058,27,2,11.5
1059,31,1,5.19
1060,25,1,6.66
1060,14,1,4.02
1060,20,1,5.08
1061,2,1,5.44
1062,5,1,5.12
1062,5,1,5.12
1062,29,1,4.42
1063,29,1,4.42
1064,7,2,12.58
1064,7,2,12.58
1064,4,2,11.48
1065,16,1,5.82
1065,16,1,5.82
1065,19,1,6.9
1066,20,1,5.08
1067,21,1,6.97
1068,17,1,4.25
1069,4,1,5.74
1069,1,2,9.58
1070,28,1,3.95
1070,25,1,6.66
1071,21,1,6.97
1072,26,2,8.24
1073,13,1,5.73
1074,28,2,7.9
1074,28,1,3.95
1075,20,2,10.16
1076,9,1,5.07
1076,22,2,10.32
1076,5,1,5.12
1077,15,1,6.31
1078,17,1,4.25
1078,6,1,3.76
1078,11,1,3.96
1079,8,1,4.03
1079,31,1,5.19
1079,29,1,4.42
1080,27,1,5.75
1080,17,1,4.25
1081,22,1,5.16
1082,1,1,4.79
1082,13,1,5.73
1083,16,1,5.82
1084,29,1,4.42
1084,32,1,4.68
1085,13,1,5.73
1085,22,1,5.16
1085,1,1,4.79
1086,10,1,4.91
1087,31,1,5.19
1088,27,1,5.75
1089,4,1,5.74
1090,23,1,4.73
1090,15,2,12.62
1090,23,1,4.73
1091,11,1,3.96
1091,10,1,4.91
1092,13,1,5.73
1093,17,2,8.5
1094,2,1,5.44
1094,25,1,6.66
1095,26,1,4.12
1096,5,1,5.12
1096,14,1,4.02
1097,19,1,6.9
1098,7,1,6.29
1099,15,1,6.31
1099,29,1,4.42
1099,5,2,10.24
1100,24,1,7.0
1100,12,1,6.32
1101,26,1,4.12
1102,27,1,5.75
1103,1,1,4.79
1103,8,2,8.06
1104,5,1,5.12
1105,14,1,4.02
1106,13,1,5.73
1107,6,1,3.76
1107,21,1,6.97
1107,29,1,4.42
1108,9,1,5.07
1108,22,1,5.16
1109,31,1,5.19
1109,30,1,6.85
1109,8,2,8.06
1110,3,1,3.85
1110,9,1,5.07
1111,8,2,8.06
1112,9,1,5.07
1112,15,1,6.31
1112,16,1,5.82
1113,20,1,5.08
1113,27,1,5.75
1114,23,1,4.73
1115,11,1,3.96
1115,20,1,5.08
1116,11,1,3.96
1116,32,1,4.68
1117,25,1,6.66
1117,15,1,6.31
1118,26,1,4.12
1118,6,1,3.76
1118,21,1,6.97
1119,15,1,6.31
1120,29,1,4.42
1121,19,2,13.8
1121,2,1,5.44
1121,19,1,6.9
1122,24,1,7.0
1122,9,1,5.07
1123,4,1,5.74
1124,18,1,4.58
1125,24,1,7.0
1126,16,1,5.82
1126,26,2,8.24
1127,1,2,9.58
1127,14,2,8.04
1128,19,1,6.9
1128,27,1,5.75
1129,25,1,6.66
1129,11,1,3.96
1130,26,1,4.12
1130,3,1,3.85
1131,7,1,6.29
1132,3,2,7.7
1133,32,1,4.68
1134,3,1,3.85
1135,20,1,5.08
1135,22,1,5.16
1135,24,1,7.0
1136,32,1,4.68
1137,9,1,5.07
1138,9,1,5.07
1138,16,1,5.82
1139,20,1,5.08
1139,25,1,6.66
1140,29,1,4.42
1141,13,1,5.73
1142,14,1,4.02
1143,4,2,11.48
1144,8,1,4.03
1144,11,1,3.96
1144,30,1,6.85
1145,32,1,4.68
1146,15,2,12.62
1146,20,1,5.08
1147,28,1,3.95
1147,13,1,5.73
1147,5,1,5.12
1148,5,1,5.12
1148,17,1,4.25
1149,8,1,4.03
1149,25,1,6.66
1150,7,1,6.29
1151,20,1,5.08
1151,10,1,4.91
1152,27,1,5.75
1152,24,1,7.0
1152,4,2,11.48
1153,9,1,5.07
1154,13,1,5.73
1154,25,1,6.66
1155,4,1,5.74
1156,32,1,4.68
1157,31,1,5.19
1158,21,1,6.97
1158,21,1,6.97
1158,7,2,12.58
1159,22,1,5.16
1159,30,1,6.85
1160,4,1,5.74
1161,15,1,6.31
1162,20,1,5.08
1163,26,1,4.12
1164,26,1,4.12
1164,2,1,5.44
1164,10,1,4.91
1165,31,1,5.19
1165,3,1,3.85
1166,30,1,6.85
1166,12,1,6.32
1166,14,1,4.02
1167,30,1,6.85
1167,27,1,5.75
1167,21,1,6.97
1168,29,1,4.42
1169,20,1,5.08
1169,29,1,4.42
1169,19,1,6.9
1170,5,1,5.12
1170,25,1,6.66
1171,2,1,5.44
1171,7,1,6.29
1172,17,1,4.25
1173,6,1,3.76
1173,3,1,3.85
1174,32,1,4.68
1175,3,1,3.85
1175,3,1,3.85
1176,20,1,5.08
1177,2,2,10.88
1177,14,2,8.04
1177,19,1,6.9
1178,6,1,3.76
1179,20,1,5.08
1180,8,1,4.03
1180,7,1,6.29
1181,17,1,4.25
1181,8,1,4.03
1182,25,1,6.66
1183,3,1,3.85
1183,1,1,4.79
1184,31,1,5.19
1185,8,1,4.03
1186,31,1,5.19
1187,1,1,4.79
1188,21,1,6.97
1189,5,1,5.12
1189,14,1,4.02
1190,10,1,4.91
1190,16,1,5.82
1191,27,1,5.75
1191,4,1,5.74
1192,25,1,6.66
1192,17,1,4.25
1193,4,1,5.74
1194,17,1,4.25
1195,4,1,5.74
1195,5,2,10.24
1196,19,1,6.9
1196,15,1,6.31
1197,19,1,6.9
1197,7,1,6.29
1198,26,1,4.12
1198,6,2,7.52
1198,21,1,6.97
1199,20,1,5.08
1200,3,1,3.85
1201,25,1,6.66
1202,21,1,6.97
1203,25,2,13.32
1204,31,1,5.19
1205,11,1,3.96
1206,14,2,8.04
1207,5,1,5.12
1207,16,1,5.82
1208,18,1,4.58
1209,8,1,4.03
1210,4,1,5.74
1210,17,2,8.5
1211,32,1,4.68
1211,22,1,5.16
1212,12,1,6.32
1213,25,1,6.66
1213,25,1,6.66
1214,11,1,3.96
1214,16,1,5.82
1214,21,1,6.97
1215,5,1,5.12
1215,7,1,6.29
1215,29,1,4.42
1216,3,1,3.85
1217,5,1,5.12
1217,1,1,4.79
1218,19,2,13.8
1218,31,2,10.38
1219,23,1,4.73
1219,12,1,6.32
1219,22,1,5.16
1220,31,1,5.19
1221,28,1,3.95
1222,30,1,6.85
1223,10,1,4.91
1223,5,1,5.12
1224,16,1,5.82
1224,1,1,4.79
1225,2,2,10.88
1225,6,2,7.52
1226,8,1,4.03
1227,14,1,4.02
1228,12,2,12.64
1229,9,1,5.07
1229,20,1,5.08
1230,32,2,9.36
1230,22,1,5.16
1231,31,1,5.19
1232,7,1,6.29
1233,11,1,3.96
1233,3,2,7.7
1233,26,1,4.12
1234,20,1,5.08
1235,15,1,6.31
1236,25,1,6.66
1237,32,1,4.68
1237,3,1,3.85
1238,31,1,5.19
1239,25,2,13.32
1240,10,1,4.91
1241,23,1,4.73
1241,9,1,5.07
1242,22,2,10.32
1243,19,2,13.8
1243,18,1,4.58
1244,28,1,3.95
1245,23,1,4.73
1246,21,1,6.97
1246,26,1,4.12
1247,5,1,5.12
1248,4,1,5.74
1249,27,1,5.75
1249,18,1,4.58
1250,3,1,3.85
1250,13,1,5.73
1251,26,1,4.12
1252,25,1,6.66
1252,10,1,4.91
1252,28,1,3.95
1253,18,1,4.58
1254,14,1,4.02
1255,30,1,6.85
1255,8,1,4.03
1255,4,2,11.48
1256,6,1,3.76
1256,27,2,11.5
1257,32,1,4.68
1257,6,1,3.76
1258,20,1,5.08
1258,19,2,13.8
1259,11,1,3.96
1260,23,1,4.73
1260,18,1,4.58
1261,23,1,4.73
1261,18,1,4.58
1262,23,1,4.73
1263,12,1,6.32
1264,12,1,6.32
1264,13,1,5.73
1265,1,1,4.79
1266,31,1,5.19
1266,15,1,6.31
1267,29,1,4.42
1267,22,1,5.16
1268,29,1,4.42
1268,1,2,9.58
1269,29,1,4.42
1269,7,1,6.29
1270,9,1,5.07
1271,12,1,6.32
1271,29,1,4.42
1272,24,1,7.0
1272,14,1,4.02
1273,30,1,6.85
1273,20,1,5.08
1274,32,1,4.68
1274,31,1,5.19
1275,22,1,5.16
1276,6,2,7.52
1276,22,1,5.16
1277,4,1,5.74
1277,8,1,4.03
1277,27,1,5.75
1278,9,1,5.07
1278,11,2,7.92
1279,13,2,11.46
1279,22,1,5.16
1280,10,1,4.91
1280,1,1,4.79
1281,24,1,7.0
1281,18,1,4.58
1282,15,1,6.31
1283,26,1,4.12
1284,5,1,5.12
1284,5,1,5.12
1284,24,2,14.0
1285,12,1,6.32
1286,5,1,5.12
1286,15,1,6.31
1287,10,1,4.91
1287,24,1,7.0
1288,31,1,5.19
1288,11,1,3.96
1289,10,1,4.91
1289,14,2,8.04
1289,21,1,6.97
1290,25,1,6.66
1290,22,2,10.32
1291,25,1,6.66
1292,28,1,3.95
1293,28,1,3.95
1294,5,1,5.12
1295,17,1,4.25
1296,19,1,6.9
1297,29,1,4.42
1297,1,1,4.79
1297,10,1,4.91
1298,23,1,4.73
1298,14,1,4.02
1299,32,1,4.68
1300,13,2,11.46
1300,26,1,4.12
1301,13,1,5.73
1301,11,1,3.96
1302,7,1,6.29
1303,14,1,4.02
1304,6,1,3.76
1305,6,1,3.76
1306,22,1,5.16
1306,17,1,4.25
1307,5,1,5.12
1307,17,1,4.25
1308,4,1,5.74
1309,20,1,5.08
1309,22,1,5.16
1310,28,1,3.95
1310,21,1,6.97
1311,5,1,5.12
1311,32,1,4.68
1312,6,2,7.52
1312,5,1,5.12
1312,29,1,4.42
1313,25,1,6.66
1313,12,1,6.32
1314,17,1,4.25
1314,3,1,3.85
1315,14,1,4.02
1315,3,1,3.85
1315,4,1,5.74
1316,10,1,4.91
1317,29,1,4.42
1317,8,2,8.06
1318,17,1,4.25
1318,32,2,9.36
1319,20,1,5.08
1320,1,1,4.79
1320,21,1,6.97
1320,19,1,6.9
1321,13,1,5.73
1322,9,1,5.07
1323,18,1,4.58
1323,15,1,6.31
1324,15,1,6.31
1324,20,2,10.16
1325,6,1,3.76
1325,3,1,3.85
1325,16,1,5.82
1326,1,1,4.79
1327,25,1,6.66
1327,10,1,4.91
1328,11,1,3.96
1329,15,1,6.31
1329,32,1,4.68
1330,6,1,3.76
1330,26,1,4.12
1331,6,1,3.76
1331,24,1,7.0
1331,21,1,6.97
1332,21,1,6.97
1333,3,1,3.85
1333,26,1,4.12
1333,29,1,4.42
1334,28,1,3.95
1334,16,1,5.82
1334,13,1,5.73
1335,26,2,8.24
1336,1,1,4.79
1336,3,1,3.85
1337,21,1,6.97
1338,19,1,6.9
1338,16,1,5.82
1338,8,1,4.03
1339,13,1,5.73
1340,11,1,3.96
1340,11,1,3.96
1341,19,1,6.9
1342,22,1,5.16
1343,3,1,3.85
1343,28,1,3.95
1344,13,2,11.46
1345,16,1,5.82
1345,22,2,10.32
1346,1,1,4.79
1346,12,1,6.32
1347,29,2,8.84
1347,10,1,4.91
1348,30,1,6.85
1348,13,1,5.73
1348,6,1,3.76
1349,24,1,7.0
1349,8,2,8.06
1349,25,1,6.66
1350,13,2,11.46
1351,14,1,4.02
1352,20,1,5.08
1353,3,1,3.85
1354,5,1,5.12
1354,12,1,6.32
1354,10,1,4.91
1355,8,1,4.03
1355,5,2,10.24
1356,8,1,4.03
1357,12,1,6.32
1358,30,1,6.85
1359,21,1,6.97
1360,10,1,4.91
1361,24,1,7.0
1361,14,1,4.02
1362,19,1,6.9
1362,13,1,5.73
1362,24,1,7.0
1363,16,1,5.82
1363,27,1,5.75
1364,12,2,12.64
1365,1,1,4.79
1366,8,1,4.03
1367,8,1,4.03
1367,12,1,6.32
1367,9,1,5.07
1368,28,2,7.9
1369,10,1,4.91
1370,29,1,4.42
1371,4,1,5.74
1371,4,1,5.74
1372,31,1,5.19
1372,20,1,5.08
1373,32,1,4.68
1374,28,1,3.95
1375,11,1,3.96
1375,22,1,5.16
1376,5,1,5.12
1376,2,1,5.44
1377,1,1,4.79
1378,12,1,6.32
1379,29,1,4.42
1379,6,1,3.76
1379,25,2,13.32
1380,13,1,5.73
1381,6,1,3.76
1382,20,1,5.08
1382,17,1,4.25
1383,8,1,4.03
1383,26,1,4.12
1383,30,2,13.7
1384,14,1,4.02
1385,14,1,4.02
1385,5,1,5.12
1386,20,1,5.08
1386,27,2,11.5
1387,5,1,5.12
1387,6,1,3.76
1388,15,1,6.31
1388,18,1,4.58
1389,31,1,5.19
1389,15,1,6.31
1389,3,1,3.85
1390,4,1,5.74
1390,6,1,3.76
1391,29,1,4.42
1391,13,1,5.73
1391,22,1,5.16
1392,5,1,5.12
1392,12,1,6.32
1393,14,1,4.02
1394,13,2,11.46
1395,14,1,4.02
1395,24,1,7.0
1396,25,1,6.66
1396,28,1,3.95
1397,32,1,4.68
1398,7,1,6.29
1399,32,1,4.68
1399,14,1,4.02
1400,15,1,6.31
1401,32,1,4.68
1401,18,1,4.58
1401,16,1,5.82
1402,29,1,4.42
1402,30,1,6.85
1403,12,1,6.32
1403,10,1,4.91
1404,32,1,4.68
1404,7,1,6.29
1404,8,1,4.03
1405,31,1,5.19
1406,5,1,5.12
1407,17,1,4.25
1407,6,1,3.76
1407,22,1,5.16
1408,28,1,3.95
1409,31,1,5.19
1409,22,1,5.16
1409,7,1,6.29
1410,19,1,6.9
1410,20,1,5.08
1411,9,1,5.07
1411,32,1,4.68
1411,31,1,5.19
1412,22,1,5.16
1413,20,1,5.08
1413,3,1,3.85
1414,20,1,5.08
1415,29,1,4.42
1416,15,1,6.31
1416,25,1,6.66
1417,7,1,6.29
1418,21,1,6.97
1419,26,1,4.12
1419,1,1,4.79
1420,12,1,6.32
1421,1,1,4.79
1421,19,1,6.9
1422,24,1,7.0
1423,14,1,4.02
1424,24,1,7.0
1424,27,1,5.75
1424,7,1,6.29
1425,11,1,3.96
1426,28,2,7.9
1427,21,1,6.97
1427,25,1,6.66
1427,30,1,6.85
1428,31,1,5.19
1428,26,1,4.12
1429,23,1,4.73
1430,10,1,4.91
1431,10,1,4.91
1432,10,1,4.91
1432,15,1,6.31
1432,9,1,5.07
1433,23,1,4.73
1434,9,1,5.07
1435,4,1,5.74
1435,5,1,5.12
1435,19,1,6.9
1436,31,1,5.19
1437,6,2,7.52
1437,29,1,4.42
1438,17,2,8.5
1439,11,1,3.96
1439,16,1,5.82
1439,15,1,6.31
1440,18,1,4.58
1440,24,1,7.0
1441,29,2,8.84
1442,31,1,5.19
1442,31,2,10.38
1443,19,2,13.8
1443,31,1,5.19
1444,18,1,4.58
1445,28,1,3.95
1446,28,1,3.95
1446,21,1,6.97
1447,15,1,6.31
1447,21,1,6.97
1448,27,1,5.75
1449,5,1,5.12
1450,7,1,6.29
1451,2,1,5.44
1452,15,1,6.31
1452,13,1,5.73
1453,27,1,5.75
1453,22,1,5.16
1454,29,1,4.42
1455,17,1,4.25
1455,7,1,6.29
1456,6,1,3.76
1456,12,1,6.32
1457,25,1,6.66
1458,24,2,14.0
1459,16,2,11.64
1459,15,2,12.62
1459,7,1,6.29
1460,18,1,4.58
1460,8,2,8.06
1460,9,2,10.14
1461,31,1,5.19
1462,9,1,5.07
1463,1,1,4.79
1464,30,1,6.85
1464,28,1,3.95
1465,32,1,4.68
1466,16,2,11.64
1466,4,1,5.74
1467,20,1,5.08
1468,29,1,4.42
1469,14,1,4.02
1469,5,1,5.12
1470,8,1,4.03
1471,5,2,10.24
1471,23,1,4.73
1472,14,1,4.02
1473,29,1,4.42
1474,5,1,5.12
1474,3,1,3.85
1475,12,1,6.32
1475,23,1,4.73
1476,26,1,4.12
1477,15,1,6.31
1477,10,1,4.91
1478,22,1,5.16
1478,22,1,5.16
1478,32,1,4.68
1479,3,1,3.85
1480,29,1,4.42
1481,10,1,4.91
1482,8,1,4.03
1482,24,1,7.0
1482,21,1,6.97
1483,5,1,5.12
1483,31,1,5.19
1483,13,1,5.73
1484,4,1,5.74
1484,6,1,3.76
1485,26,1,4.12
1485,9,1,5.07
1485,20,1,5.08
1486,25,1,6.66
1487,16,1,5.82
1487,12,1,6.32
1487,4,1,5.74
1488,11,1,3.96
1488,19,1,6.9
1489,22,1,5.16
1489,1,1,4.79
1490,17,1,4.25
1491,6,1,3.76
1492,8,1,4.03
1492,14,1,4.02
1493,23,2,9.46
1494,1,1,4.79
1495,4,1,5.74
1496,14,1,4.02
1497,8,1,4.03
1497,22,1,5.16
1498,20,1,5.08
1498,14,1,4.02
1498,3,1,3.85
1499,12,1,6.32
1500,18,1,4.58
1501,27,1,5.75
1502,18,1,4.58
1503,8,1,4.03
1504,23,1,4.73
1505,3,1,3.85
1506,15,1,6.31
1506,20,1,5.08
1506,20,1,5.08
1507,17,1,4.25
1507,3,1,3.85
1507,30,1,6.85
1508,18,2,9.16
1509,28,1,3.95
1510,27,1,5.75
1511,24,1,7.0
1512,5,1,5.12
1513,8,1,4.03
1514,14,1,4.02
1514,21,1,6.97
1514,32,2,9.36
1515,7,1,6.29
1516,20,1,5.08
1517,13,1,5.73
1518,25,1,6.66
1518,11,1,3.96
1519,18,1,4.58
1520,15,1,6.31
1521,32,2,9.36
1522,24,1,7.0
1523,11,1,3.96
1523,1,1,4.79
1524,15,1,6.31
1524,30,1,6.85
1525,7,1,6.29
1526,30,1,6.85
1526,18,1,4.58
1526,15,1,6.31
1527,20,1,5.08
1527,9,1,5.07
1528,27,1,5.75
1529,4,1,5.74
1529,29,1,4.42
1530,27,1,5.75
1530,8,1,4.03
1530,32,1,4.68
1531,20,1,5.08
1532,18,1,4.58
1533,17,1,4.25
1534,11,1,3.96
1534,20,1,5.08
1535,29,2,8.84
1535,3,1,3.85
1536,10,1,4.91
1537,28,1,3.95
1537,26,1,4.12
1538,2,1,5.44
1539,23,1,4.73
1539,31,1,5.19
1540,11,1,3.96
1541,11,1,3.96
1542,4,1,5.74
1543,23,2,9.46
1543,18,1,4.58
1544,23,1,4.73
1545,1,1,4.79
1546,23,1,4.73
1547,2,1,5.44
1548,21,1,6.97
1548,29,1,4.42
1549,19,1,6.9
1550,22,1,5.16
1551,11,1,3.96
1551,3,1,3.85
1552,9,1,5.07
1552,13,2,11.46
1552,3,1,3.85
1553,13,1,5.73
1554,26,1,4.12
1555,26,1,4.12
1556,32,1,4.68
1557,4,1,5.74
1557,15,2,12.62
1558,14,1,4.02
1559,32,1,4.68
1560,10,1,4.91
1560,6,2,7.52
1561,17,1,4.25
1561,14,1,4.02
1562,26,2,8.24
1563,3,1,3.85
1563,32,2,9.36
1564,23,1,4.73
1565,18,1,4.58
1566,24,2,14.0
1567,20,1,5.08
1568,7,1,6.29
1568,32,2,9.36
1569,23,2,9.46
1570,17,1,4.25
1571,6,1,3.76
1571,24,1,7.0
1572,12,2,12.64
1572,4,1,5.74
1572,1,2,9.58
1573,6,1,3.76
1574,12,1,6.32
1575,21,1,6.97
1575,24,1,7.0
1576,17,1,4.25
1577,2,2,10.88
1578,8,2,8.06
1579,24,1,7.0
1579,2,1,5.44
1580,20,2,10.16
1580,28,1,3.95
1581,7,1,6.29
1582,21,1,6.97
1582,7,1,6.29
1582,4,1,5.74
1583,5,1,5.12
1584,28,1,3.95
1584,12,1,6.32
1585,12,1,6.32
1586,9,1,5.07
1586,5,1,5.12
1587,27,1,5.75
1587,7,1,6.29
1588,12,1,6.32
1588,12,1,6.32
1588,24,1,7.0
1589,23,1,4.73
1589,15,1,6.31
1589,20,1,5.08
1590,22,1,5.16
1590,26,1,4.12
1591,31,2,10.38
1591,21,1,6.97
1591,6,1,3.76
1592,1,1,4.79
1593,18,1,4.58
1593,1,1,4.79
1594,10,1,4.91
1594,18,1,4.58
1595,32,1,4.68
1596,30,1,6.85
1596,8,1,4.03
1597,6,1,3.76
1598,31,1,5.19
